antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'vàng mắt', 'đau khớp', 'nước tiểu sẫm màu'})","frozenset({'nôn mửa', 'chán ăn'})",0.06463414634146342,0.15609756097560976,0.05853658536585366,0.9056603773584906,5.80188679245283,1.0,0.048447352766210594,8.945365853658538,0.884832681442851,0.3609022556390978,0.8882102737485004,0.6403301886792453
"frozenset({'nôn mửa', 'chán ăn', 'nước tiểu sẫm màu'})","frozenset({'vàng mắt', 'đau khớp'})",0.06341463414634146,0.06829268292682927,0.05853658536585366,0.9230769230769231,13.516483516483516,1.0,0.05420582986317668,12.112195121951228,0.9887152777777778,0.7999999999999999,0.9174385823600484,0.8901098901098901
"frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau khớp'})","frozenset({'vàng mắt', 'nôn mửa'})",0.06341463414634146,0.11341463414634147,0.05853658536585366,0.9230769230769231,8.138957816377172,1.0,0.05134443783462225,11.52560975609757,0.9365234375000001,0.49484536082474234,0.9132366945296795,0.7196029776674938
"frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau khớp'})","frozenset({'vàng mắt', 'chán ăn'})",0.06219512195121951,0.1597560975609756,0.05853658536585366,0.9411764705882354,5.891333632689718,1.0,0.04860053539559786,14.284146341463439,0.8853218465539662,0.3582089552238806,0.9299923162298303,0.6537943421643467
"frozenset({'vàng mắt', 'đau khớp'})","frozenset({'nôn mửa', 'chán ăn', 'nước tiểu sẫm màu'})",0.06829268292682927,0.06341463414634146,0.05853658536585366,0.8571428571428571,13.516483516483516,1.0,0.05420582986317668,6.556097560975608,0.993891797556719,0.7999999999999999,0.8474702380952381,0.8901098901098901
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'vàng mắt', 'chán ăn', 'nôn mửa'})",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"frozenset({'nôn mửa', 'chán ăn', 'đau khớp', 'nước tiểu sẫm màu'})",frozenset({'đau bụng'}),0.05975609756097561,0.2097560975609756,0.05731707317073171,0.9591836734693878,4.572852396772663,1.0,0.04478286734086853,19.360975609756128,0.8309738664900517,0.27011494252873564,0.9483497102544722,0.6162197437114381
"frozenset({'nôn mửa', 'chán ăn', 'đau khớp', 'đau bụng'})",frozenset({'nước tiểu sẫm màu'}),0.06097560975609756,0.11585365853658537,0.05731707317073171,0.9400000000000001,8.113684210526316,1.0,0.0502528256989887,14.735772357723592,0.9336833379386572,0.4795918367346939,0.9321379310344828,0.7173684210526317
"frozenset({'nôn mửa', 'chán ăn', 'đau bụng', 'nước tiểu sẫm màu'})",frozenset({'đau khớp'}),0.06097560975609756,0.13902439024390245,0.05731707317073171,0.9400000000000001,6.76140350877193,1.0,0.0488399762046401,14.349593495934974,0.9074329925393756,0.40170940170940167,0.9303116147308782,0.676140350877193
"frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau khớp', 'đau bụng'})",frozenset({'nôn mửa'}),0.06097560975609756,0.38902439024390245,0.05731707317073171,0.9400000000000001,2.4163009404388713,1.0,0.03359607376561571,10.182926829268302,0.6242055816523903,0.14596273291925466,0.9017964071856288,0.543667711598746
"frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau khớp', 'đau bụng'})",frozenset({'chán ăn'}),0.05975609756097561,0.23414634146341465,0.05731707317073171,0.9591836734693878,4.096513605442177,1.0,0.043325401546698394,18.763414634146372,0.8039296851284599,0.24226804123711337,0.946704796568309,0.6019876700680272
"frozenset({'nôn mửa', 'chán ăn', 'nước tiểu sẫm màu'})","frozenset({'đau khớp', 'đau bụng'})",0.06341463414634146,0.06707317073170732,0.05731707317073171,0.9038461538461539,13.475524475524475,1.0,0.05306365258774539,9.702439024390245,0.9884751773049645,0.7833333333333332,0.89693313222725,0.8791958041958041
"frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau khớp'})","frozenset({'nôn mửa', 'đau bụng'})",0.06341463414634146,0.17682926829268292,0.05731707317073171,0.9038461538461539,5.111405835543767,1.0,0.04610350981558596,8.560975609756099,0.8588209219858156,0.31333333333333335,0.8831908831908831,0.6139920424403184
"frozenset({'chán ăn', 'đau khớp', 'đau bụng'})","frozenset({'nước tiểu sẫm màu', 'nôn mửa'})",0.06463414634146342,0.08780487804878048,0.05731707317073171,0.8867924528301887,10.09958071278826,1.0,0.051641879833432484,8.057723577235775,0.96324447280091,0.6025641025641025,0.8758954696801534,0.7697851153039832
"frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau khớp'})","frozenset({'chán ăn', 'đau bụng'})",0.06219512195121951,0.1329268292682927,0.05731707317073171,0.9215686274509804,6.932901601007376,1.0,0.04904967281380131,11.055182926829277,0.9125141797858507,0.415929203539823,0.9095446898872067,0.6763806440007196
"frozenset({'nôn mửa', 'đau khớp', 'đau bụng'})","frozenset({'nước tiểu sẫm màu', 'chán ăn'})",0.06341463414634146,0.08902439024390243,0.05731707317073171,0.9038461538461539,10.152792413066386,1.0,0.051671624033313504,9.474146341463415,0.9625443262411347,0.6025641025641025,0.894449593244774,0.773840885142255
"frozenset({'nước tiểu sẫm màu', 'đau khớp', 'đau bụng'})","frozenset({'nôn mửa', 'chán ăn'})",0.06341463414634146,0.15609756097560976,0.05731707317073171,0.9038461538461539,5.790264423076923,1.0,0.047418203450327184,8.77658536585366,0.8833111702127658,0.3533834586466165,0.886060471320587,0.6355168269230769
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'nôn mửa', 'chán ăn', 'đau bụng'})",0.06585365853658537,0.1048780487804878,0.05731707317073171,0.8703703703703703,8.298880275624462,1.0,0.05041046995835812,6.905226480836236,0.9415032498194545,0.5053763440860216,0.8551821576344737,0.7084409991386735
"frozenset({'đau khớp', 'đau bụng'})","frozenset({'nôn mửa', 'chán ăn', 'nước tiểu sẫm màu'})",0.06707317073170732,0.06341463414634146,0.05731707317073171,0.8545454545454545,13.475524475524475,1.0,0.05306365258774539,6.4390243902439,0.9923515505492978,0.7833333333333332,0.8446969696969696,0.8791958041958041
"frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'đau khớp', 'nước tiểu sẫm màu'})",frozenset({'đau bụng'}),0.05853658536585366,0.2097560975609756,0.05609756097560976,0.9583333333333333,4.568798449612403,1.0,0.04381915526472338,18.965853658536552,0.829691371930615,0.264367816091954,0.9472736625514402,0.6128875968992248
"frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'đau khớp', 'đau bụng'})",frozenset({'nước tiểu sẫm màu'}),0.05975609756097561,0.11585365853658537,0.05609756097560976,0.9387755102040817,8.103114930182599,1.0,0.049174598453301605,14.441056910569117,0.9323013590481024,0.46938775510204084,0.9307529908515131,0.7114930182599356
"frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'nước tiểu sẫm màu', 'đau bụng'})",frozenset({'đau khớp'}),0.05975609756097561,0.13902439024390245,0.05609756097560976,0.9387755102040817,6.752595775152166,1.0,0.047790005948839975,14.06260162601627,0.9060508656177748,0.39316239316239315,0.9288894027866105,0.6711421410669531
"frozenset({'vàng mắt', 'chán ăn', 'đau khớp', 'nước tiểu sẫm màu', 'đau bụng'})",frozenset({'nôn mửa'}),0.05975609756097561,0.38902439024390245,0.05609756097560976,0.9387755102040817,2.4131533491139403,1.0,0.032850981558596073,9.979268292682933,0.6228218575537134,0.14285714285714285,0.8997922522302335,0.5414880685816646
"frozenset({'vàng mắt', 'nôn mửa', 'đau khớp', 'nước tiểu sẫm màu', 'đau bụng'})",frozenset({'chán ăn'}),0.05853658536585366,0.23414634146341465,0.05609756097560976,0.9583333333333333,4.092881944444444,1.0,0.04239143367043426,18.380487804878015,0.802658256364046,0.23711340206185563,0.9455944798301485,0.5989583333333333
"frozenset({'nôn mửa', 'chán ăn', 'đau khớp', 'nước tiểu sẫm màu', 'đau bụng'})",frozenset({'vàng mắt'}),0.05731707317073171,0.16585365853658537,0.05609756097560976,0.9787234042553191,5.901126408010012,1.0,0.04659131469363474,39.20487804878043,0.881039428539288,0.3357664233576642,0.9744929700136866,0.6584793491864831
"frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'đau bụng'})",0.06219512195121951,0.11097560975609756,0.05609756097560976,0.9019607843137255,8.12755871579401,1.0,0.04919541939321832,9.068048780487807,0.9351218409000962,0.4791666666666667,0.8897226929180452,0.7037276449041154
"frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'nước tiểu sẫm màu'})","frozenset({'đau khớp', 'đau bụng'})",0.06219512195121951,0.06707317073170732,0.05609756097560976,0.9019607843137255,13.44741532976827,1.0,0.051925936942296254,9.515853658536587,0.9870243681800193,0.7666666666666666,0.8949122132513138,0.8691622103386809
"frozenset({'vàng mắt', 'chán ăn', 'đau khớp', 'nước tiểu sẫm màu'})","frozenset({'nôn mửa', 'đau bụng'})",0.06219512195121951,0.17682926829268292,0.05609756097560976,0.9019607843137255,5.100743745774172,1.0,0.04509964306960143,8.396341463414636,0.8572680499802116,0.3066666666666667,0.8809005083514886,0.6096010818120352
"frozenset({'vàng mắt', 'chán ăn', 'đau khớp', 'đau bụng'})","frozenset({'nước tiểu sẫm màu', 'nôn mửa'})",0.06341463414634146,0.08780487804878048,0.05609756097560976,0.8846153846153846,10.074786324786325,1.0,0.050529446757882214,7.905691056910567,0.9617300724637682,0.5897435897435898,0.8735088440970794,0.7617521367521367
"frozenset({'vàng mắt', 'nôn mửa', 'đau khớp', 'nước tiểu sẫm màu'})","frozenset({'chán ăn', 'đau bụng'})",0.06097560975609756,0.1329268292682927,0.05609756097560976,0.92,6.921100917431192,1.0,0.047992266508030935,10.838414634146346,0.9110671936758894,0.4070796460176991,0.9077355836849508,0.6710091743119266
"frozenset({'vàng mắt', 'nôn mửa', 'đau khớp', 'đau bụng'})","frozenset({'nước tiểu sẫm màu', 'chán ăn'})",0.06219512195121951,0.08902439024390243,0.05609756097560976,0.9019607843137255,10.131614289551438,1.0,0.05056067816775729,9.291951219512196,0.9610731045400578,0.5897435897435898,0.892379977426044,0.7660488853075478
"frozenset({'vàng mắt', 'nôn mửa', 'đau bụng', 'nước tiểu sẫm màu'})","frozenset({'chán ăn', 'đau khớp'})",0.06219512195121951,0.09024390243902439,0.05609756097560976,0.9019607843137255,9.994700582935877,1.0,0.05048483045806068,9.279512195121953,0.9596313676711711,0.5822784810126582,0.8922357146611997,0.7617912029676737
"frozenset({'vàng mắt', 'đau khớp', 'đau bụng', 'nước tiểu sẫm màu'})","frozenset({'nôn mửa', 'chán ăn'})",0.06219512195121951,0.15609756097560976,0.05609756097560976,0.9019607843137255,5.778186274509804,1.0,0.04638905413444379,8.607804878048782,0.8817775767512864,0.3458646616541353,0.8838263629151083,0.6306678921568627
"frozenset({'nôn mửa', 'chán ăn', 'đau khớp', 'nước tiểu sẫm màu'})","frozenset({'vàng mắt', 'đau bụng'})",0.05975609756097561,0.11463414634146342,0.05609756097560976,0.9387755102040817,8.189318280503691,1.0,0.04924747174301011,14.460975609756108,0.9336829639654881,0.4742268041237114,0.9308483724068141,0.7140686061658706
"frozenset({'nôn mửa', 'chán ăn', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'nước tiểu sẫm màu'})",0.06097560975609756,0.09146341463414634,0.05609756097560976,0.92,10.058666666666667,1.0,0.050520523497917906,11.356707317073177,0.9590626764539808,0.5822784810126582,0.9119463087248323,0.7666666666666667
"frozenset({'nôn mửa', 'chán ăn', 'đau bụng', 'nước tiểu sẫm màu'})","frozenset({'vàng mắt', 'đau khớp'})",0.06097560975609756,0.06829268292682927,0.05609756097560976,0.92,13.471428571428572,1.0,0.05193337299226651,11.64634146341464,0.9858836815358556,0.7666666666666666,0.9141361256544505,0.8707142857142858
"frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'nôn mửa'})",0.06097560975609756,0.11341463414634147,0.05609756097560976,0.92,8.111827956989247,1.0,0.04918203450327186,11.082317073170737,0.9336533032185207,0.4742268041237114,0.9097661623108666,0.7073118279569892
"frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'chán ăn'})",0.05975609756097561,0.1597560975609756,0.05609756097560976,0.9387755102040817,5.876304720361428,1.0,0.04655116002379536,13.723983739837408,0.8825635820222185,0.34328358208955223,0.927134859749415,0.6449602741860103
"frozenset({'vàng mắt', 'chán ăn', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau bụng'})",0.06585365853658537,0.08414634146341464,0.05609756097560976,0.8518518518518519,10.123456790123456,1.0,0.05055621653777513,6.182012195121952,0.964751958224543,0.5974025974025973,0.83824037086354,0.7592592592592593
"frozenset({'vàng mắt', 'nôn mửa', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau bụng'})",0.06463414634146342,0.08536585365853659,0.05609756097560976,0.8679245283018868,10.167115902964959,1.0,0.05058001189767995,6.925087108013939,0.9639476220168925,0.5974025974025973,0.8555974842767295,0.762533692722372
"frozenset({'vàng mắt', 'nôn mửa', 'nước tiểu sẫm màu'})","frozenset({'chán ăn', 'đau khớp', 'đau bụng'})",0.06463414634146342,0.06463414634146342,0.05609756097560976,0.8679245283018868,13.428266286934852,1.0,0.05191998810232005,7.082055749128921,0.9894847230882604,0.7666666666666666,0.8587980615483014,0.8679245283018868
"frozenset({'vàng mắt', 'đau khớp', 'nước tiểu sẫm màu'})","frozenset({'nôn mửa', 'chán ăn', 'đau bụng'})",0.06463414634146342,0.1048780487804878,0.05609756097560976,0.8679245283018868,8.275559455901712,1.0,0.04931885782272457,6.7773519163763085,0.9399127033614876,0.49462365591397855,0.8524497455143695,0.7014041246160597
"frozenset({'vàng mắt', 'đau khớp', 'đau bụng'})","frozenset({'nôn mửa', 'chán ăn', 'nước tiểu sẫm màu'})",0.06585365853658537,0.06341463414634146,0.05609756097560976,0.8518518518518519,13.433048433048434,1.0,0.0519214753123141,6.321951219512195,0.9908048586672721,0.7666666666666666,0.841820987654321,0.8682336182336182
"frozenset({'nôn mửa', 'chán ăn', 'nước tiểu sẫm màu'})","frozenset({'vàng mắt', 'đau khớp', 'đau bụng'})",0.06341463414634146,0.06585365853658537,0.05609756097560976,0.8846153846153846,13.433048433048432,1.0,0.0519214753123141,8.09593495934959,0.9882246376811595,0.7666666666666666,0.8764812211287407,0.8682336182336182
"frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau khớp'})","frozenset({'vàng mắt', 'nôn mửa', 'đau bụng'})",0.06341463414634146,0.08658536585365853,0.05609756097560976,0.8846153846153846,10.216684723726978,1.0,0.050606781677572876,7.916260162601624,0.9632019927536233,0.5974025974025974,0.8736777241450139,0.7662513542795233
"frozenset({'chán ăn', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'nôn mửa', 'nước tiểu sẫm màu'})",0.06463414634146342,0.06463414634146342,0.05609756097560976,0.8679245283018868,13.428266286934852,1.0,0.05191998810232005,7.082055749128921,0.9894847230882604,0.7666666666666666,0.8587980615483014,0.8679245283018868
"frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau khớp'})","frozenset({'vàng mắt', 'chán ăn', 'đau bụng'})",0.06219512195121951,0.10975609756097561,0.05609756097560976,0.9019607843137255,8.217864923747277,1.0,0.049271267102914934,9.08048780487805,0.936563577768983,0.48421052631578954,0.889873757722267,0.7065359477124182
"frozenset({'nôn mửa', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'chán ăn', 'nước tiểu sẫm màu'})",0.06341463414634146,0.08780487804878048,0.05609756097560976,0.8846153846153846,10.074786324786325,1.0,0.050529446757882214,7.905691056910567,0.9617300724637682,0.5897435897435898,0.8735088440970794,0.7617521367521367
"frozenset({'nước tiểu sẫm màu', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'chán ăn', 'nôn mửa'})",0.06341463414634146,0.10975609756097561,0.05609756097560976,0.8846153846153846,8.05982905982906,1.0,0.04913741820345033,7.715447154471542,0.9352355072463769,0.4791666666666667,0.8703898840885141,0.6978632478632478
"frozenset({'vàng mắt', 'đau khớp'})","frozenset({'nôn mửa', 'chán ăn', 'đau bụng', 'nước tiểu sẫm màu'})",0.06829268292682927,0.06097560975609756,0.05609756097560976,0.8214285714285714,13.471428571428572,1.0,0.05193337299226651,5.258536585365852,0.993626223537446,0.7666666666666666,0.8098330241187384,0.8707142857142858
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'đau bụng'})",0.06585365853658537,0.08292682926829269,0.05609756097560976,0.8518518518518519,10.272331154684096,1.0,0.050636525877453896,6.190243902439025,0.9662844817799977,0.6052631578947367,0.8384554767533491,0.764161220043573
"frozenset({'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'chán ăn', 'nôn mửa', 'nước tiểu sẫm màu'})",0.06707317073170732,0.06219512195121951,0.05609756097560976,0.8363636363636363,13.44741532976827,1.0,0.051925936942296254,5.731029810298101,0.9921852799090651,0.7666666666666666,0.8255112897505615,0.8691622103386809
"frozenset({'nước tiểu sẫm màu', 'vàng mắt', 'đau khớp'})",frozenset({'vàng da'}),0.06463414634146342,0.18536585365853658,0.06097560975609756,0.9433962264150942,5.089374379344587,1.0,0.048994646044021414,14.391869918699163,0.8590352020860496,0.3225806451612903,0.930516325838888,0.6361717974180734
"frozenset({'nước tiểu sẫm màu', 'vàng da', 'đau khớp'})",frozenset({'vàng mắt'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'vàng mắt', 'vàng da', 'đau khớp'})",frozenset({'nước tiểu sẫm màu'}),0.06463414634146342,0.11585365853658537,0.06097560975609756,0.9433962264150942,8.142999006951339,1.0,0.05348750743604997,15.619918699186965,0.9378096479791396,0.5102040816326531,0.9359791802212101,0.7348560079443892
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'vàng mắt', 'vàng da'})",0.06585365853658537,0.13414634146341464,0.06097560975609756,0.9259259259259258,6.902356902356901,1.0,0.05214158239143367,11.689024390243885,0.9154046997389035,0.43859649122807015,0.9144496609285341,0.6902356902356902
"frozenset({'vàng mắt', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'vàng da'})",0.06829268292682927,0.10975609756097561,0.06097560975609756,0.8928571428571428,8.134920634920634,1.0,0.053480071386079714,8.308943089430889,0.9413612565445028,0.5208333333333334,0.8796477495107632,0.7242063492063492
"frozenset({'vàng da', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'vàng mắt'})",0.06585365853658537,0.09146341463414634,0.06097560975609756,0.9259259259259258,10.123456790123456,1.0,0.054952409280190365,12.265243902439007,0.9647519582245432,0.6329113924050632,0.9184688043748446,0.7962962962962963
"frozenset({'nước tiểu sẫm màu', 'vàng da', 'đau khớp'})",frozenset({'đau bụng'}),0.06219512195121951,0.2097560975609756,0.05975609756097561,0.9607843137254901,4.580483356133151,1.0,0.046710291493158834,20.15121951219508,0.833523526445689,0.2816091954022988,0.9503752118131202,0.6228340173278614
"frozenset({'nước tiểu sẫm màu', 'đau khớp', 'đau bụng'})",frozenset({'vàng da'}),0.06341463414634146,0.18536585365853658,0.05975609756097561,0.9423076923076923,5.083502024291498,1.0,0.048001189767995237,14.12032520325203,0.8576743197278912,0.3161290322580645,0.92918010133579,0.632338056680162
"frozenset({'vàng da', 'đau khớp', 'đau bụng'})",frozenset({'nước tiểu sẫm màu'}),0.06341463414634146,0.11585365853658537,0.05975609756097561,0.9423076923076923,8.133603238866396,1.0,0.052409280190362874,15.325203252032516,0.936437074829932,0.5,0.9347480106100795,0.7290485829959514
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'vàng da', 'đau bụng'})",0.06585365853658537,0.1548780487804878,0.05975609756097561,0.9074074074074073,5.858850976961213,1.0,0.04955681142177275,9.127317073170724,0.8877817445516065,0.37121212121212116,0.8904387793276681,0.6466170895304753
"frozenset({'vàng da', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'đau bụng'})",0.06585365853658537,0.11097560975609756,0.05975609756097561,0.9074074074074073,8.176638176638177,1.0,0.05244794765020821,9.601463414634138,0.9395747855277882,0.5104166666666666,0.8958492099781536,0.7229344729344729
"frozenset({'đau khớp', 'đau bụng'})","frozenset({'nước tiểu sẫm màu', 'vàng da'})",0.06707317073170732,0.10975609756097561,0.05975609756097561,0.8909090909090909,8.117171717171717,1.0,0.05239440809042237,8.160569105691055,0.93984260370815,0.5104166666666666,0.8774595267745953,0.7176767676767677
"frozenset({'nước tiểu sẫm màu', 'chán ăn', 'đau khớp'})",frozenset({'vàng da'}),0.06341463414634146,0.18536585365853658,0.05975609756097561,0.9423076923076923,5.083502024291498,1.0,0.048001189767995237,14.12032520325203,0.8576743197278912,0.3161290322580645,0.92918010133579,0.632338056680162
"frozenset({'nước tiểu sẫm màu', 'vàng da', 'đau khớp'})",frozenset({'chán ăn'}),0.06219512195121951,0.23414634146341465,0.05975609756097561,0.9607843137254901,4.103349673202613,1.0,0.045193337299226644,19.529268292682886,0.8064541811523048,0.2525773195876288,0.9487948045460222,0.6079963235294117
"frozenset({'chán ăn', 'vàng da', 'đau khớp'})",frozenset({'nước tiểu sẫm màu'}),0.06341463414634146,0.11585365853658537,0.05975609756097561,0.9423076923076923,8.133603238866396,1.0,0.052409280190362874,15.325203252032516,0.936437074829932,0.5,0.9347480106100795,0.7290485829959514
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'chán ăn', 'vàng da'})",0.06585365853658537,0.1329268292682927,0.05975609756097561,0.9074074074074073,6.826367652055724,1.0,0.051002379535990475,9.364390243902431,0.9136782650396973,0.4298245614035087,0.893212481116841,0.6784743459055385
"frozenset({'vàng da', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'chán ăn'})",0.06585365853658537,0.08902439024390243,0.05975609756097561,0.9074074074074073,10.192795535261288,1.0,0.053893515764425935,9.838536585365846,0.9654713060158789,0.6282051282051282,0.8983588675690415,0.7893201420598681
"frozenset({'nước tiểu sẫm màu', 'nôn mửa', 'đau khớp'})",frozenset({'vàng da'}),0.06219512195121951,0.18536585365853658,0.05853658536585366,0.9411764705882354,5.0773993808049545,1.0,0.04700773349196907,13.848780487804902,0.8563068920676203,0.3096774193548387,0.9277914758717858,0.628482972136223
"frozenset({'nước tiểu sẫm màu', 'vàng da', 'đau khớp'})",frozenset({'nôn mửa'}),0.06219512195121951,0.38902439024390245,0.05853658536585366,0.9411764705882354,2.419325096809884,1.0,0.03434116597263534,10.386585365853676,0.625568920676203,0.14906832298136646,0.9037219678290479,0.545823345011986
"frozenset({'nôn mửa', 'vàng da', 'đau khớp'})",frozenset({'nước tiểu sẫm màu'}),0.06219512195121951,0.11585365853658537,0.05853658536585366,0.9411764705882354,8.123839009287925,1.0,0.05133105294467579,15.030487804878074,0.9350617685305592,0.489795918367347,0.9334685598377283,0.7232198142414861
"frozenset({'nước tiểu sẫm màu', 'đau khớp'})","frozenset({'nôn mửa', 'vàng da'})",0.06585365853658537,0.13170731707317074,0.05853658536585366,0.888888888888889,6.748971193415638,1.0,0.049863176680547294,7.814634146341468,0.9118798955613577,0.42105263157894735,0.8720349563046192,0.6666666666666667
"frozenset({'vàng da', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'nôn mửa'})",0.06585365853658537,0.08780487804878048,0.05853658536585366,0.888888888888889,10.123456790123457,1.0,0.052754312908982755,8.20975609756098,0.9647519582245432,0.6153846153846154,0.8781937017231135,0.7777777777777779
"frozenset({'vàng mắt', 'vàng da', 'đau khớp', 'nước tiểu sẫm màu'})",frozenset({'đau bụng'}),0.06097560975609756,0.2097560975609756,0.05853658536585366,0.9600000000000001,4.576744186046512,1.0,0.04574657941701368,19.756097560975647,0.8322510822510822,0.27586206896551724,0.9493827160493828,0.6195348837209302
"frozenset({'vàng mắt', 'vàng da', 'đau khớp', 'đau bụng'})",frozenset({'nước tiểu sẫm màu'}),0.06219512195121951,0.11585365853658537,0.05853658536585366,0.9411764705882354,8.123839009287925,1.0,0.05133105294467579,15.030487804878074,0.9350617685305592,0.489795918367347,0.9334685598377283,0.7232198142414861
"frozenset({'nước tiểu sẫm màu', 'vàng da', 'đau khớp', 'đau bụng'})",frozenset({'vàng mắt'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'vàng mắt', 'đau khớp', 'đau bụng', 'nước tiểu sẫm màu'})",frozenset({'vàng da'}),0.06219512195121951,0.18536585365853658,0.05853658536585366,0.9411764705882354,5.0773993808049545,1.0,0.04700773349196907,13.848780487804902,0.8563068920676203,0.3096774193548387,0.9277914758717858,0.628482972136223
"frozenset({'vàng mắt', 'vàng da', 'đau khớp'})","frozenset({'nước tiểu sẫm màu', 'đau bụng'})",0.06463414634146342,0.11097560975609756,0.05853658536585366,0.9056603773584906,8.16089570806552,1.0,0.05136377156454491,9.423658536585368,0.9380975662755324,0.5000000000000001,0.8938841007324585,0.7165664524155091
"frozenset({'nước tiểu sẫm màu', 'vàng da', 'đau khớp'})","frozenset({'vàng mắt', 'đau bụng'})",0.06219512195121951,0.11463414634146342,0.05853658536585366,0.9411764705882354,8.21026282853567,1.0,0.0514069006543724,15.051219512195146,0.9364434330299091,0.49484536082474234,0.9335602009398802,0.7259073842302879
"frozenset({'vàng da', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'nước tiểu sẫm màu'})",0.06341463414634146,0.09146341463414634,0.05853658536585366,0.9230769230769231,10.092307692307694,1.0,0.05273646638905414,11.810975609756106,0.9619140625000001,0.6075949367088608,0.9153329891584926,0.7815384615384615
"frozenset({'vàng mắt', 'đau khớp', 'nước tiểu sẫm màu'})","frozenset({'vàng da', 'đau bụng'})",0.06463414634146342,0.1548780487804878,0.05853658536585366,0.9056603773584906,5.8475709404249,1.0,0.04852617489589531,8.958292682926832,0.8862722729248155,0.36363636363636365,0.8883715864847941,0.6418065666320012
"frozenset({'vàng mắt', 'đau khớp', 'đau bụng'})","frozenset({'nước tiểu sẫm màu', 'vàng da'})",0.06585365853658537,0.10975609756097561,0.05853658536585366,0.888888888888889,8.098765432098766,1.0,0.05130874479476502,8.012195121951224,0.9383159268929504,0.5000000000000001,0.8751902587519027,0.7111111111111111
"frozenset({'nước tiểu sẫm màu', 'đau khớp', 'đau bụng'})","frozenset({'vàng mắt', 'vàng da'})",0.06341463414634146,0.13414634146341464,0.05853658536585366,0.9230769230769231,6.881118881118881,1.0,0.05002974419988103,11.256097560975617,0.9125434027777779,0.42105263157894735,0.9111592632719394,0.6797202797202797
"frozenset({'vàng da', 'đau khớp'})","frozenset({'vàng mắt', 'đau bụng', 'nước tiểu sẫm màu'})",0.06585365853658537,0.08780487804878048,0.05853658536585366,0.888888888888889,10.123456790123457,1.0,0.052754312908982755,8.20975609756098,0.9647519582245432,0.6153846153846154,0.8781937017231135,0.7777777777777779
